id
225907392
120380556
104142363
120380401
103595275
196150470
53210144
53039237
142426683
187780639
57770083
156212009
53501762
104153685
133813121
730491
24448316
629718
41026842
103660237
24449700
160786785
76904838
14318989
104140716
142422033
93152375
730262
544096
35325712
54656547
491400
629921
197381108
120562813
89482563
89482879
213490814
1193091
53501925
543129
225923687
543122
225922073
242099875
135478535
174532288
543025
75637259
3005389
77718767
800671
111857869
20588026
53295775
543158
647193
132827241
53296498
190558282
89482488
543152
116931297
184860970
89482280
16317565
216368780
543132
82372846
116930676
543915
73642565
543137
40443862
132684152
543920
90413809
168800398
52482248
4454565
240670993
152861423
96912147
48964146
243025576
144181211
190303249
79581983
49209058
32042103
97846795
202236070
11978103
97823805
25923257
25904341
114932732
55889348
101593512
89243237
132299203
58746961
9850400
120653596
89236536
243025560
19576934
79639133
58746714
79645766
108808871
54101459
83669612
186712674
115895685
202236095
116369546
78553058
53562815
7456671
172108307
184316758
168778815
77858363
185262304
72772212
4137227
119074109
79967557
948853
174240849
247474808
130439441
4140007
205762683
184318114
205822940
172683938
168461598
53447916
35906658
11414088
142044732
180855724
235882797
103563667
98002741
440490
84705786
259568194
210942910
191805691
216007543
11866479
214924092
168479576
168067361
195665527
104151434
49232078
121231921
84667516
190517440
48636155
194445768
89653205
146630598
204005476
208226959
145538611
150565149
202339434
122801510
129727791
84715289
32180062
97856619
97710245
113757511
179743345
68328015
40366433
195861442
101044570
201670482
108961609
120293841
72905627
162548572
131591901
123150559
150873226
16263305
54343972
57161211
213559250
206481375
56441175
92566966
197967272
20088699
116448455
74769722
74769720
129540643
176937847
4696311
45086636
119706886
180855704
72900254
143370933
51058526
102019480
54440016
1347577
26023901
95870820
72643256
90143580
133426614
414631
4065535
188161045
155099673
11523091
77625496
1347579
119706872
247299480
121414780
4696315
40960128
4140133
213891647
11574737
180855741
116410366
55892935
104153952
215116785
4105713
20088701
215119215
129710160
4105721
243376654
199940992
156688043
215110272
104140563
450230
135626193
19801478
119706870
112189165
820409
216407178
217521886
37693868
184268306
179058909
165845195
216407187
4105711
121087259
77625500
19802553
4105503
156784773
20955323
53717722
175815695
131005820
41342920
32328787
4105517
167011762
4105709
156641793
118895418
116447512
169522868
215104795
730944
89253743
104140783
119706884
67729762
17114404
71928863
67546214
119706876
192650438
75626936
82383181
104156562
20088686
33934889
141391610
1012680
104144223
119706874
143362888
820405
41342915
163723194
4140103
252794219
11083217
175815948
115240039
544191
4140117
216534011
75701958
73243127
169733310
14695006
135718829
70913790
202179677
252874753
168232105
36830881
541786
71691342
181512506
145764275
109250481
75623652
169281181
37058058
97341958
197895066
39178258
33085415
119218868
171045350
541795
86037482
12637659
75550250
36511332
60261409
199052213
35565703
42644636
186111223
23442496
148843149
44872750
164353943
164455624
197605507
173099960
139449292
100601092
13606745
73936048
48948620
47088708
48948612
106771008
48595839
69203860
1339301
99477113
106301917
6961397
85374873
195522983
55424574
99337959
174843892
195336687
105196193
123897456
25691665
92912102
45313150
31920152
92256095
68293348
69593875
107993421
69255778
95611892
204291136
127844896
72335664
127844821
19849718
154702807
14779849
187610229
32149708
141496719
91332897
87834867
214662672
208634512
186204047
97012362
177811251
14619693
127845231
106233599
51909635
59080388
21045794
24426757
46825395
38590945
38952883
177744705
76167120
24237953
160056754
48952800
89042921
103744242
161004082
122911677
184903755
135478900
155088996
58964621
43110213
143006354
23555242
104593159
137119518
53041029
145550947
247289221
97905623
74861731
34158514
56405129
124276797
10194366
9365085
13422662
148802750
93269899
20421229
14984618
96111197
198436740
59170662
9364434
198386038
54753056
199144684
154720772
197422222
210428084
119954041
79126494
192693005
116896751
208197987
108256367
31236507
121373049
116470402
95503574
108809010
208189011
127370588
93164942
197329427
197497015
122334611
36622949
50131768
129568381
17602936
34499390
105219052
54441471
130437616
206141099
128785837
89823676
129948184
109843979
115096035
132301165
89211883
19289139
206141081
104323232
32365894
89821916
89233900
16509882
74869569
170283321
129636339
111517831
129948645
45312515
103881069
8013577
91269062
55955936
89823330
147063507
116929878
54750762
195358288
4137291
140817755
89482553
146556794
174652009
206821900
206842722
219148947
261026223
200651828
241964869
222409071
219157264
208444221
253369434
261026233
214504841
219157128
213497019
213488703
241969499
241792765
200705085
241978165
214505266
241908038
214506692
182742490
253101832
200679367
200702195
1549607
58001869
53259474
105112970
14319610
629934
193601876
194130390
82642759
143040929
115527930
174250056
200768301
146870224
72110880
73290592
66792096
89482294
174532272
171208392
92409980
174824793
135479234
25917662
171105407
40279365
216475906
143040863
46613675
521715
191800293
147800143
56047738
120553738
52724064
682289
87960741
90413690
116929998
629765
34289431
76837858
147109080
66538283
56372350
66511249
544092
213490696
76834842
120562153
170779893
188895424
174651974
14320081
4137289
90413681
135478959
147251984
130730319
155217123
171544982
15218971
143040648
491405
800675
410648
174651982
143040641
57772763
147252048
147252343
147251991
51593212
160488871
54434183
440471
558536
174651989
262766430
208201601
208622958
198577414
262784320
262784308
262784292
262785315
262785320
262785307
243043893
198436379
198448674
261025800
208214573
252756711
208210848
261025799
200649562
262785310
76900457
164916486
89482715
51892076
51848547
243043891
206826424
262766431
208253521
219148962
262785304
262784316
262785318
243043844
243043873
219148949
198577744
198463894
197587175
40443860
262784289
262785314
249028477
261025794
208217420
262784304
208740849
219156993
257834045
241826511
257834071
261025807
262785306
262784294
262766445
243043885
243043839
243043841
208622683
252711255
147236225
543923
14316548
168800971
262784314
161309946
35291555
146234473
123860574
90413621
76838425
129586438
174651993
34241604
629794
40443874
147246798
214512545
1549393
222680874
262785309
174651949
190558314
51989808
203965684
191391221
543147
14317010
1549545
82504003
76728124
171658611
543134
20588032
167031357
208740772
12867290
198577264
52592159
147822668
252855866
263028553
263451790
253397773
249980754
249028773
209664256
221701778
243300297
209333137
262667264
210137281
263244346
249960295
253406824
188554695
248577974
242851068
230023968
240850709
249149748
242851004
262667262
214242617
201057890
253407090
247289432
189157293
263243880
263439400
262777784
118687537
197627891
222239294
229714909
197410209
215293777
229806816
199140700
205511304
229809214
222252366
208739696
118687417
252103732
257856000
253072638
253075718
126516030
257790158
249585260
242903442
248521435
262901847
242903297
263243560
263439330
263441120
242851024
242851052
252584822
263557410
259512951
244304533
262462852
262462882
262462867
201090432
247285843
263028427
215120975
249004716
208170082
214817925
262462848
242851027
262084676
189366475
253069516
259771389
263243764
261984722
263338849
263037663
253101831
259568176
263454718
221251724
225940975
262462859
262462907
235866540
201090311
185629197
262462891
261026222
243045045
263566548
192642995
195228773
262462866
263256559
195504889
262047127
185631291
203809852
263454454
261026227
253262419
247298164
262889354
211978693
212319589
207362344
120213849
207362501
116470475
212317696
212321387
253077304
260804396
260803906
252645512
253664369
263396251
110217147
252386459
260804052
253077550
252386480
252386475
207372265
199630349
262976593
208590200
207362537
202849005
199683616
213561094
20709295
172905071
177341510
210153274
199629484
168232037
183042251
249584839
199629407
181979169
212319251
253119030
186112988
247288163
202837331
247289207
262889588
116420436
249585721
249575740
253074329
249575745
202834906
216441670
247288279
211978695
248442428
197885924
215913957
253074383
196373165
252386452
217527625
199630017
199052216
199052015
207362242
252386436
213791309
247288696
90502441
127586455
113965938
96299393
253618536
247404148
250730217
253664097
205518689
252353471
248977992
173871778
217743183
248414052
215170130
174182302
252904584
250730728
262687637
262687488
253662783
253620578
250730413
181991869
193716762
248782379
248442576
241582276
253077713
253074216
253077525
247483384
249582743
253292596
191764937
214831510
187675195
195341112
242214486
249177452
193719183
207892917
253620461
139430734
208422202
217170355
250730613
213558779
217171249
250730705
199532945
199532875
253620498
253620611
253620631
199683847
250731079
248977694
199532832
217731363
253663758
253662783
13287844
36676066
4140225
56635882
96299359
118159143
171949558
90712682
15287331
128201892
89238028
126522413
114292493
134354802
11211104
193669079
167509471
250339477
250730598
250731233
118889983
217317470
194016474
194016469
261822840
248088289
253620473
84729026
197171867
147965216
193611069
207718616
213560073
241892042
253079012
214050081
263448993
205263558
205287750
250730413
87993441
145534970
147964759
91627133
2749043
102630916
108807905
129714527
112532344
249585507
128784170
119360088
142775785
4140229
114932508
115270259
35786080
34499607
132258056
4143175
58853152
58854549
193717396
96299367
114688270
108256522
119337653
128790082
126516565
4140253
4459541
4456545
58850316
96299396
102743236
193340933
114932927
118998162
4140243
6157165
32647567
128790896
194016485
10084165
8097773
147413751
16689900
114689305
3860793
2770035
129665726
90375193
22198183
114188564
19773440
118880930
97019410
119109714
103071861
192913492
126518046
4140239
4140241
19890853
4458045
53549514
198559029
54655875
118997499
6216015
72099341
23816426
14610442
193716925
117720148
129714504
118338402
90582334
128790084
15067203
102006614
128783641
36170702
122192597
89118314
119348530
94850980
101168185
171949544
89114621
134945980
7937831
48596481
3220063
76282589
15817556
111821011
140214753
161006852
129568636
124275167
189674134
189340041
84727239
113556553
34618011
204662048
129948374
116577884
112827394
157603743
52313614
97360453
84944722
81985522
128784216
128790485
119128136
126516367
32647567
4136857
90117055
217731137
6999487
144054383
22105320
144062778
100126955
79165006
71147740
102098908
110001391
204616403
20547120
2523165
123442258
54713593
17042112
93743298
126518286
136759953
128787777
87704804
16921316
101252688
182316829
194016688
191410599
180863020
129408544
125621875
21190117
90116922
58849181
190726615
12039507
85239249
13158026
143404743
140982961
111348490
90582178
118150297
112105064
24370306
115137816
93245045
175785634
128202352
15619737
91624139
4140247
125370039
129431976
3858591
23808685
93745155
71147827
82194693
101570361
106233610
128788008
157835078
126517770
182316983
128785725
120293835
80322048
3651323
158792082
10081581
4140249
79642680
90108570
440510
199533794
197459823
4140265
111521673
124276750
41105590
157955895
192913501
124274119
108808333
87985889
20240795
97073977
69442616
124887360
20246176
111821334
4456223
8760739
99475020
94664195
204662077
16997467
114188912
140982995
79638297
20246173
108037108
4456179
58806427
166120193
217731164
142900611
121336785
188031018
125744479
17044291
56756684
124274811
96299349
440502
72099368
147986894
143845363
12114453
36171218
25972793
109602777
14130752
214495387
191569341
81212739
115816416
90109266
4140233
198478224
111348856
3220541
126522965
94764592
189674317
52355774
114189431
182316853
89822631
134355714
114937762
89237559
82225737
114188942
100186555
117147404
126518126
109526244
198519111
12110657
248596318
94452514
10581978
90108954
19641366
94764382
180346563
4140251
27722155
196427888
57776884
13606159
20366847
20241068
113483106
247276446
113495645
116778767
95681632
213559822
145534689
4153271
121153820
54441363
24079918
48578949
68945755
114685262
4457227
248780605
143006633
37509273
88262172
89244034
86573366
17883092
52757398
145534722
122317598
262748684
161003735
96100746
119342145
205929351
13368819
145539756
4140231
4140245
97608334
198515454
126514866
31943184
69021236
96090440
187619073
106233624
195638140
44968734
72099371
92481983
167469632
10094356
113481318
4349765
41105592
197675438
98942591
19252574
10084208
440504
16880565
125370223
109626587
114188509
111031908
72303542
113649985
7322559
45312924
36733165
58852299
182316827
45313497
109853891
145535561
124275853
181986223
182316850
145535142
22198197
74869635
39013757
100126225
118329534
104328695
143006748
196757806
51110091
212938771
129144508
101779006
42411606
85239904
126516861
215896375
196760137
56536143
188375635
21380743
21418400
197328898
43752843
126523313
75529967
115551894
71147883
209473915
115986200
20262922
57380349
123437601
145764249
72014622
89472725
212938768
113558089
212983429
89822106
129144149
222451075
249582601
248977998
222451241
199534866
217731259
243096009
243096016
188975455
252584798
247499027
222456964
222451030
222451213
253078766
222451207
229700986
262726309
263391979
143405575
247499054
222450799
206304223
194016467
222451024
222451065
222451000
222450730
222451035
222451978
222451620
253176180
222451148
263053760
217731201
213560755
222450878
222451650
253079018
230040786
98678411
89053981
13146652
15362575
93246134
100126987
121660987
72799082
53041065
117295844
114189143
160586906
124274153
175784007
127880011
109853687
9409727
222451001
